•ÈÀweb-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
1554331201-3857,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@AFTBATcaucus,AFT BAT Caucus,".@kelseybolar asks @ericbolling: ""Is anyone REALLY surprised wealthy elites can take advantage of the system, 'buying' their kids' way into college?"" 

What about the ppl taking money from the parents, using them as tax breaks? #CollegeCheatingScandal 

http://BlazeTV.com/EricåÊpic.twitter.com/UGBfSSghLd",19,71,209,1.55E+12,3/13/2019 16:30,/AFTBATcaucus/status/1110006638721691654
1554331201-3702,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@DesertHistorian,AZHistorianPhD,"For all those tweeting in response to #CollegeCheatingScandal I encourage you to read Prof. Lani Guinier, The Tyranny of the Meritocracy: Democratizing Higher Education (2015, Beacon Press), where she lays out the legal ways parents with privilege have gamed the system.",5,78,206,1.55E+12,3/13/2019 18:44,/DesertHistorian/status/1112019050190630912
1554331201-3926,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@shomaristone,Shomari Stone,Here‰Ûªs New reality show idea I have It‰Ûªs called ‰ÛÏRedemption‰Û staring #jordanwoods #JussieSmollett #OliviaJade #LoriLoughlin #FelicityHuffman. What network should I pitch to?  who else should join the cast? #juicyscoop,32,15,206,1.55E+12,3/15/2019 11:02,/shomaristone/status/1107952138540535808
1554331201-4041,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@NeonNettle,Neon Nettle,"I almost didn‰Ûªt go to college because my mother couldn‰Ûªt afford the $500 housing deposit for my dorm, even when the university gave us the payment plan of paying half first. The wealthy & privileged will never understand.

#CollegeCheatingScandal #CollegeAdmissionScandal",6,26,203,1.55E+12,3/15/2019 19:28,/NeonNettle/status/1106571563250434052
1554331201-3892,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@RickOhioImBack,RickOhio,With this #collegeadmissionsscandal something I think #medtwitter doesn't talk about enough is the amount of privilege and nepotism involved to get into med school,5,54,202,1.55E+12,3/13/2019 18:02,/RickOhioImBack/status/1108838286590644242
1554331201-3964,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@THR,Hollywood Reporter,#CollegeCheatingScandal FULL LOAD. Please share #laloalcaraz cartoonspic.twitter.com/4uw5Vglw6O,3,119,200,1.55E+12,3/15/2019 12:27,/THR/status/1107144568074629121
1554331201-4183,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@jihyununni,kimchi warrior princess,Sending my thoughts & prayers to #LoriLoughlin & her family as well. I don‰Ûªt by any means condone what happened but that doesn‰Ûªt mean we shouldn‰Ûªt pray for her & have forgiveness. Everyone makes mistakes. She‰Ûªll always have my support. Who‰Ûªs with me #Hearties?,41,37,200,1.55E+12,3/17/2019 16:43,/jihyununni/status/1106144168122802176
1554331201-3948,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@tictoc,TicToc by Bloomberg,"""It really is a story of what it is to be black on the South Side of Chicago."" -@LenaWaithe on what's comin' in Season 2 of #TheChi.

Don't miss the premiere this Sunday at 10/9c. Only on #Showtime.pic.twitter.com/lYx6fVwwUL",3,64,196,1.55E+12,4/3/2019 10:57,/tictoc/status/1107495627590643712
1554331201-3986,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@DrEstella,Dr.Estella Sneider,"Hindsight, I should of bribed for that Heisman in 2002 #CollegeAdmissionScandal",8,9,195,1.55E+12,3/14/2019 15:43,/DrEstella/status/1106956557969813504
1554331201-4109,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@LionelMedia,LionelåÊ_Ùà¼_Ùàü,"Finally, so that's how it works! Just wired a $500K check this morning to REDACTED IVY LEAGUE University and I just received my acceptance via #SNAPchat AND I'm on the Chess Team!!!! Not being human was not an issue at all. Nice! -B
#CollegeCheatingScandal
#BubsyisgoingtoREDACTEDpic.twitter.com/El83blo4XB",15,27,193,1.55E+12,3/14/2019 14:31,/LionelMedia/status/1106301867276017664
1554331201-4163,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@DennisDMZ,Dennis Miller,"Judge Mathis speaks out about the college admissions scandal, in which 50 people took part in scheme involving cheating on standardized tests or bribing college coaches and school officials #judgemathis #collegeadmissionsscandal #lorilaughlin #felicityhuffman #affirmativeactionpic.twitter.com/wHnzQPQmcA",11,138,191,1.55E+12,3/14/2019 14:00,/DennisDMZ/status/1106194400571383809
1554331201-4047,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@annvandersteel,Ann | SteelTruthåÊ‰ã¢•ü,Lori Loughlin has officially been dropped by the Hallmark Channel! #CollegeCheatingScandal https://perezhilton.com/lori-loughlin-losing-friends-jobs-college-admissions-scandal/åÊ‰Û_,53,29,191,1.55E+12,3/14/2019 14:22,/annvandersteel/status/1106556353261244418
1554331201-3709,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@Z100NewYork,Z100 New York,".@abigailmarone on #CollegeCheatingScandal: ‰ÛÏIt‰Ûªs really just a slap in the face to students like myself  .. It‰Ûªs diminishing the idea of hard work in my generation and in future generations, which unfortunately is going to have negative impacts on all of society.‰Û #TrishReganpic.twitter.com/6wYsRLwtYk",9,67,186,1.55E+12,3/13/2019 17:28,/Z100NewYork/status/1112935437444644871
1554331201-4028,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@laloalcaraz,Mexican Judge,More evidence of  #collegeadmissionscandal by dirty Democrats Felicity Huffman and Lori Loughlin #CollegeCheatingScandal pic.twitter.com/aRxPDRoAPs,16,237,181,1.55E+12,3/13/2019 18:49,/laloalcaraz/status/1106638141212057600
1554331201-4082,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@EmilieUllerup,Emilie Ullerup,"""Everybody wants what's best for their kids, but this is beyond the pale. I mean, a total lack of character, total lack of values, and it shows you their tax code needs to be  reformed, because these folks have way too much money."" ‰ÛÒ Sen. @JonTester #RealTime #AdmissionsScandal pic.twitter.com/sKfjIwmPbD",13,47,178,1.55E+12,3/15/2019 19:36,/EmilieUllerup/status/1106351562824138752
1554331201-4119,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@RNRTennessee,RNR Tennessee,"#BREAKING: From #Air7HD , Full House actress Lori Loughlin has just arrived at her Bel-Air mansion after being released from federal custody on bond. First, a short embrace, she then covered her head in a sweater as she walked inside. #abc7eyewitness @ABC7 #LoriLoughlin pic.twitter.com/TJHoHzUAA6",29,60,177,1.55E+12,3/13/2019 17:35,/RNRTennessee/status/1106278452741705728
1554331201-3774,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@Cimarron_Ranch,Cimarron Ranch,"This Won't Happen 2
Felicity Huffman

meet Tanya McDowell

got 12 yrs in prison 4sending
her 6 yr old son to a school
in Norwalk CT

she was homeless

she documented she ‰Û÷lived‰Ûª
in Bridgeport; convicted of
1st degree larceny for
‰ÛÏstealing‰ÛÏ an education
#collegecheatingscandal pic.twitter.com/v1VI2DIBMI",19,203,176,1.55E+12,3/14/2019 7:00,/Cimarron_Ranch/status/1110223753999376384
1554331201-3854,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@OakKnollSHC,Oak Knoll SHC,"I love to celebrate achievement, but in context of #collegeadmissionsscandal how is this national news? A few of the schools on his list have almost 100% acceptance rates, they weed out with tuition not admissions. ‰_@NewEngCollege‰© (He‰Ûªs Trinidadian)https://www.northjersey.com/story/news/hudson/2019/03/14/jersey-city-nj-teen-accepted-17-colleges-after-homelessness/3160765002/åÊ‰Û_",16,55,176,1.55E+12,3/17/2019 0:48,/OakKnollSHC/status/1110230869200027648
1554331201-4102,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@THR,Hollywood Reporter,"Some experts say jail time is a sure thing for parents charged in the #CollegeAdmissionScandal, but others say just fines and probation are more likely

""You cannot have a criminal justice system where at the end of the day ... the crime was worth doing""
http://on.ktla.com/jC2PW",70,51,175,1.55E+12,3/21/2019 7:27,/THR/status/1106309632950239232
1554331201-3761,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@MartisseM,Martisse,Lori Loughlin Fired From All Hallmark Projects Over #CollegeCheatingScandal ‰ÛÓ Report https://tvline.com/2019/03/14/lori-loughlin-fired-hallmark-channel-statement-college-scandal/åÊ‰Û_pic.twitter.com/GPsweAp4Zl,30,92,173,1.55E+12,3/14/2019 13:12,/MartisseM/status/1112170960755535872
1554331201-3713,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@Quantum_Quench,QuantumQuench,"#Collegecheatingscandal : What happens to the students? - CNN ‰ÛÏIf they've already graduated, Helwick said she doubts a school would revoke a degree.‰Û I don‰Ûªt see why they wouldn‰Ûªt revoke the degree it is a ill gotten gain. Just like money from drug sales.
 https://www.cnn.com/2019/03/14/us/college-admission-cheating-students/index.htmlåÊ‰Û_",22,83,173,1.55E+12,3/14/2019 18:28,/Quantum_Quench/status/1113183827344613376
1554331201-3917,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@MAGAKellyReno,‰ÎWonderWomanåÊ‰Î,"Sorry liberals, but THIS is white privilege... Ironically, the ones who scream ""white privilege"" at us are way more privileged than we are. https://www.usatoday.com/story/life/2019/03/13/lori-loughlin-college-admission-court-appearance-los-angeles/3150366002/åÊ‰Û_ #FACTSMATTER #WWG1WGA #DeepStateExposed #PatriotsAwakened #CollegeCheatingScandal @POTUS",38,150,171,1.55E+12,3/13/2019 16:05,/MAGAKellyReno/status/1108066287932985344
